,word,sentid,sentpos,wlen,surp,entropy,entred,RT
8489,or,8,13,2,6.786713123321532,5.314218997955322,0.0,438.1818181818179
8490,white,8,14,5,4.171807765960693,6.3688602447509775,0.0,401.91025641025607
8491,were,8,15,4,14.022054672241213,7.664436340332031,0.0,347.3333333333329
8492,known,8,16,5,9.554183959960938,9.053399085998537,0.0,324.70512820512806
8493,as,8,17,2,1.1799591779708862,3.635276317596436,5.4181227684021,561.6578947368419
8494,"Couleren,",16,37,6,3.5824755430221558,10.526323318481445,1.0708751678466797,534.631578947368
8495,but,8,20,3,6.128616809844972,6.269449234008789,0.0,357.07692307692287
8496,it,8,21,2,5.380786895751953,7.5138916969299325,0.0,323.78205128205093
8497,was,8,22,3,1.1008871793746948,4.332688808441162,3.181202888488769,321.79487179487194
8498,the,8,23,3,3.900975227355957,8.588970184326174,0.0,388.40506329113896
8499,multicolored,8,24,5,4.838470458984375,6.951833248138428,1.637136936187744,406.5064935064931
8500,Rosen,8,25,5,20.017303466796875,7.3213438987731925,0.0,486.7922077922079
8501,(red,16,53,4,22.631068706512448,15.827300071716309,0.5479311943054199,396.0759493670889
8502,or,8,28,2,8.761117935180664,1.0101763010025024,8.043711066246033,381.1153846153851
8503,pink,8,29,4,9.424659729003906,5.79771614074707,0.0,375.1538461538461
8504,on,8,30,2,12.60499095916748,2.601651191711426,3.1960649490356445,387.7594936708859
8505,white,8,31,5,10.007859230041504,6.537276744842528,0.0,494.35064935064906
8506,"background),",24,99,12,12.578371778130531,7.925417959690095,5.7570618987083435,569.2467532467532
8507,Violetten,8,35,5,4.398889541625977,5.795789241790772,0.0,533.7051282051278
8508,(purple,16,73,7,17.680873155593872,13.316629409790039,0.0,366.4683544303799
8509,or,8,38,2,5.892904281616211,4.7150068283081055,2.3406667709350586,345.85897435897397
8510,lilac,8,39,5,2.0421290397644043,4.262071132659912,0.4529356956481934,345.6923076923081
8511,on,8,40,2,12.722597122192385,0.9745666980743408,3.2875044345855717,376.45569620253184
8512,white,8,41,5,9.173968315124512,6.083782196044923,0.0,430.40259740259705
8513,"background),",24,129,12,11.770492941141129,7.877374470233917,5.489862382411957,400.40506329113896
8514,"and,",16,91,4,11.151631355285645,12.76387643814087,0.0,334.57499999999993
8515,to,8,47,2,9.055794715881348,7.762986660003662,0.0,368.01265822784785
8516,a,8,48,1,3.498795747756958,7.172990322113037,0.589996337890625,350.54430379746816
8517,lesser,8,49,6,9.083011627197266,9.70852756500244,0.0,320.3670886075951
8518,"extent,",16,101,7,4.012557387351991,10.50493049621582,5.283088684082031,329.46835443038003
8519,the,8,52,3,4.80345630645752,6.455872535705566,0.0,382.98717948718
8520,Bizarden,8,53,5,2.7006394863128658,10.154597282409668,0.0,468.8227848101273
8521,"(red,",24,165,5,21.92329978942871,18.322255611419678,7.1901679039001465,409.506329113924
8522,brown,8,57,5,6.859358787536621,6.7271881103515625,0.0,377.79746835443
8523,or,8,58,2,4.307424068450929,6.048389911651611,0.6787981986999512,371.6282051282049
8524,purple,8,59,6,10.27203369140625,5.187227725982666,0.8611621856689453,355.52564102564105
8525,on,8,60,2,10.536382675170898,6.817562580108643,0.0,347.84999999999997
8526,yellow,8,61,6,10.309800148010254,5.036686897277832,1.7808756828308103,412.47435897435895
8527,background),16,125,11,10.639475114643574,7.065075874328614,5.71347713470459,396.9358974358971
8528,that,8,64,4,8.157900810241701,2.8175737857818604,0.0,345.354430379747
8529,were,8,65,4,3.7410492897033687,7.801599979400635,0.0,313.050632911392
8530,the,8,66,3,5.2760891914367685,9.523077011108398,0.0,313.721518987342
8531,most,8,67,4,4.086174488067627,9.0899019241333,0.4331750869750977,356.81012658227786
8532,popular.,16,137,8,11.165515422821045,17.290793418884277,1.2162609100341797,350.47435897435895
8533,These,9,0,5,10.568170547485352,6.40224552154541,0.0,399.76923076923094
8534,spectacular,9,1,11,13.074847221374512,9.71855354309082,0.0,387.303797468354
8535,and,9,2,3,5.889017581939697,9.99647331237793,0.0,362.179487179487
8536,highly,9,3,6,9.724971771240234,8.279340744018555,1.717132568359375,362.12658227848095
8537,sought-after,9,4,5,4.7179107666015625,9.361626625061037,0.0,383.07692307692287
8538,tulip,9,5,5,4.057418823242188,9.512237548828123,0.0,351.8607594936709
8539,bulbs,9,6,5,17.096202850341793,7.287775993347168,2.224461555480957,356.18987341772214
8540,would,9,7,5,8.457231521606445,5.037640571594238,2.2501354217529297,354.050632911392
8541,grow,9,8,4,10.533051490783693,4.271158695220946,0.7664818763732909,348.354430379747
8542,flowers,9,9,7,18.90761947631836,6.092822551727295,0.0,354.6153846153851
8543,with,9,10,4,5.675944805145264,4.608156681060791,1.4846658706665041,358.2278481012659
8544,vivid,9,11,5,14.341242790222168,7.4748287200927725,0.0,384.51282051282
8545,"colors,",18,25,7,11.341976404190063,14.111387252807617,6.695243835449219,383.9746835443039
8546,"lines,",18,29,6,19.263123750686642,12.65166187286377,0.0,366.28205128205093
8547,and,9,16,3,0.800975501537323,4.755253314971924,1.7269454002380369,399.1139240506332
8548,flames,9,17,6,15.238801956176758,9.5499267578125,0.0,334.2911392405061
8549,on,9,18,2,7.1153998374938965,3.50679087638855,6.04313588142395,321.0379746835439
8550,the,9,19,3,1.1371686458587646,5.762863636016847,0.0,362.72151898734194
8551,"petals,",18,41,6,7.321274995803833,15.976923942565918,2.590102195739746,354.2857142857141
8552,as,9,22,2,5.325374126434326,7.471558094024657,0.0,323.3291139240509
8553,a,9,23,1,5.512799263000488,2.772228479385376,4.699329614639282,317.12658227848095
8554,"result,",18,49,7,3.874405860900879,9.10491132736206,5.310652256011963,330.59493670886104
8555,it,9,26,2,5.280156135559082,7.6178340911865225,0.0,307.82278481012696
8556,is,9,27,2,3.883564949035645,4.488377094268799,3.1294569969177246,296.51282051282004
8557,now,9,28,3,5.671682357788086,7.809041500091553,0.0,332.78205128205093
8558,"understood,",18,59,11,16.188980102539062,12.756914138793944,4.324714660644531,337.4177215189871
8559,of,9,31,2,9.973400115966797,5.929645538330077,0.0,351.73417721518985
8560,being,9,32,5,7.64460277557373,6.958907127380371,0.0,346.375
8561,infected,9,33,8,13.683862686157227,8.874263763427734,0.0,386.34999999999997
8562,with,9,34,4,0.6402020454406738,2.540624618530273,6.333639144897461,440.0
8563,tulip-specific,9,35,5,4.425229072570801,6.760807991027832,0.0,452.7875
8564,virus,9,36,5,14.6864652633667,5.76587438583374,0.9949336051940918,401.89873417721503
8565,known,9,37,5,10.662271499633787,3.8274192810058594,1.9384551048278809,346.320512820513
8566,as,9,38,2,0.44984889030456543,1.793421506881714,2.033997774124145,345.3333333333329
8567,the,9,39,3,2.0360240936279297,5.528080463409424,0.0,390.63157894736787
8568,'Tulip,9,40,5,1.368056058883667,6.678435802459718,0.0,406.447368421053
8569,breaking,9,41,8,19.54933357238769,5.535040855407715,1.143394947052002,446.42105263157913
8570,virus'.,27,129,7,27.89443850517273,20.52128791809082,2.1859588623046875,419.4545454545449
8571,The,10,0,3,2.774135112762451,6.40224552154541,0.0,361.8717948717951
8572,Dutch,10,1,5,11.999670028686525,9.948598861694336,0.0,350.12658227848095
8573,Golden,10,2,6,11.0036039352417,9.586660385131836,0.3619384765625,349.42500000000007
8574,Age,10,3,3,11.001198768615724,6.202749252319336,3.3839111328125,359.3461538461539
8575,growers,10,4,5,4.048742771148682,9.167236328125,0.0,387.696202531646
8576,named,10,5,5,10.40863800048828,7.044758796691895,2.122477531433105,364.7594936708859
8577,their,10,6,5,10.29547882080078,6.572816371917725,0.4719424247741699,348.81012658227786
8578,new,10,7,3,7.4947471618652335,8.596218109130861,0.0,354.3670886075952
8579,varieties,10,8,9,15.834120750427244,9.688070297241213,0.0,340.3291139240509
8580,with,10,9,4,6.533934593200684,4.934392929077148,4.753677368164063,367.47435897435895
8581,exalted,10,10,7,18.984344482421875,7.117799282073975,0.0,392.0
8582,titles.,20,23,7,15.013021945953367,15.056331634521484,5.430305480957031,370.26923076923094
8583,Many,11,0,4,9.50144863128662,6.40224552154541,0.0,347.1558441558441
8584,early,11,1,5,10.693351745605467,7.033201694488525,0.0,369.07692307692287
8585,forms,11,2,5,8.956045150756836,8.690464019775389,0.0,338.9358974358971
8586,were,11,3,4,4.584904670715332,3.9279069900512695,4.762557029724121,337.0
8587,prefixed,11,4,5,4.651549816131592,9.233685493469238,0.0,375.8076923076919
8588,with,11,5,4,4.734302520751953,5.681517601013184,3.5521678924560547,431.7894736842109
8589,"'admiral',",33,21,7,16.825103759765625,22.719234466552734,1.1320295333862305,419.6282051282049
8590,often,11,9,5,9.798063278198242,7.1852478981018075,2.0252461433410645,390.3333333333329
8591,combined,11,10,8,11.300179481506348,8.854975700378418,0.0,343.8846153846149
8592,with,11,11,4,0.4602268934249878,2.364335298538208,6.49064040184021,341.337662337662
8593,the,11,12,3,1.8072803020477293,7.1362876892089835,0.0,353.73684210526295
8594,growers',22,27,6,11.520311117172241,17.14547348022461,4.1242923736572275,380.302631578947
8595,names.,22,31,6,11.852025985717773,14.078977584838867,4.255943298339844,438.333333333333
8596,'General',24,1,6,11.628286123275755,13.111095428466797,0.0,412.97402597402595
8597,was,12,2,3,7.8511009216308585,8.362284660339355,0.0,373.5333333333329
8598,another,12,3,7,9.826170921325684,7.329249858856201,1.0330348014831543,359.2077922077919
8599,prefix,12,4,6,17.110225677490234,9.600398063659668,0.0,363.57142857142884
8600,that,12,5,4,6.1423988342285165,3.52693510055542,6.073462963104247,338.6233766233771
8601,found,12,6,5,9.045370101928713,7.350464344024657,0.0,324.973684210526
8602,its,12,7,3,6.328738689422607,5.9437575340271,1.4067068099975586,336.0
8603,way,12,8,3,5.846861362457275,10.030543327331543,0.0,311.197368421053
8604,into,12,9,4,5.9715514183044425,4.1072726249694815,5.9232707023620605,295.4935064935069
8605,the,12,10,3,1.5274205207824707,6.202772617340088,0.0,309.473684210526
8606,names,12,11,5,13.895537376403807,10.650057792663574,0.0,303.71428571428606
8607,of,12,12,2,0.6060104370117188,2.868416547775269,7.7816412448883066,302.9480519480521
8608,around,12,13,6,12.800728797912598,6.86937141418457,0.0,347.59740259740295
8609,thirty,12,14,6,11.086803436279297,7.16278076171875,0.0,394.73684210526295
8610,varieties.,24,31,10,14.33604311943054,8.052838802337646,3.549530506134033,463.9199999999999
8611,Later,13,0,5,9.182987213134766,6.40224552154541,0.0,357.36000000000007
8612,came,13,1,4,15.62419605255127,4.096067428588866,2.306178092956543,359.052631578947
8613,varieties,13,2,9,22.665925979614254,4.843158721923828,0.0,352.01282051282
8614,with,13,3,4,4.575228214263916,5.032644271850586,0.0,357.766233766234
8615,even,13,4,4,10.844220161437988,7.6904520988464355,0.0,328.89610389610397
8616,more,13,5,4,5.087044715881348,8.209934234619139,0.0,320.0649350649351
8617,superb,13,6,6,19.310100555419922,9.13192081451416,0.0,342.116883116883
8618,"names,",26,15,6,12.511142015457153,12.829371452331545,4.878067970275879,343.026315789474
8619,such,13,9,4,4.733666896820068,6.096550464630128,0.0,313.194805194805
8620,as,13,10,2,0.00930087361484766,0.10115818679332733,5.9953922778368,337.038961038961
8621,even,13,11,4,11.801254272460938,6.706112861633301,0.0,460.2207792207789
8622,'Admiral,13,12,5,4.118410587310791,7.6714911460876465,0.0,426.0921052631579
8623,of,13,13,2,5.358027458190918,6.860067367553711,0.8114237785339355,453.8399999999999
8624,Admirals',26,29,9,34.32905673980713,12.75132083892822,0.7806057929992676,408.5454545454551
8625,and,13,16,3,6.2407331466674805,8.07114315032959,0.0,371.44155844155796
8626,'General,13,17,5,2.3815646171569824,8.96149730682373,0.0,354.57142857142884
8627,of,13,18,2,6.076240539550781,5.10624361038208,3.8552536964416495,349.1578947368421
8628,Generals'.,39,60,10,22.838070154190063,19.486391067504883,0.1876235008239746,369.5454545454551
8629,Most,14,0,4,11.116802215576172,6.40224552154541,0.0,366.467532467532
8630,of,14,1,2,0.9557006359100342,5.639352321624756,0.7628931999206543,316.36363636363603
8631,these,14,2,5,4.462770938873291,1.7680073976516724,3.871344923973084,343.57142857142884
8632,varieties,14,3,9,13.74773406982422,9.152566909790039,0.0,327.83116883116907
8633,have,14,4,4,3.646338939666748,6.672989368438722,2.4795775413513184,329.7402597402601
8634,now,14,5,3,11.514801025390625,3.0282714366912837,3.644717931747437,300.48
8635,died,14,6,4,12.886873245239258,1.9246426820755005,1.1036287546157837,315.02597402597405
8636,"out,",28,15,4,12.602064609527588,7.603878974914551,3.073899269104004,344.25974025973983
8637,though,14,9,6,5.8598999977111825,5.962184429168701,0.0,364.766233766234
8638,similar,14,10,7,12.703319549560547,6.523770332336426,0.0,362.63999999999993
8639,'broken',28,23,6,19.663814544677734,11.011404514312744,2.180973052978516,406.4266666666671
8640,tulips,14,13,5,3.408696174621582,10.302412033081056,0.0,411.62337662337717
8641,continue,14,14,8,12.30038356781006,7.275815486907959,3.026596546173096,342.26315789473705
8642,in,14,15,2,3.427251100540161,5.363584041595459,1.9122314453125,333.71794871794907
8643,the,14,16,3,1.7383456230163574,7.4036865234375,0.0,342.75
8644,trade.,28,35,6,16.561713218688965,14.561482429504395,2.5678224563598637,364.24000000000007
8645,Tulips,15,0,5,3.2959001064300537,6.40224552154541,0.0,331.20779220779195
8646,grow,15,1,4,16.64046859741211,6.708849906921388,0.0,355.467532467532
8647,from,15,2,4,5.440793514251709,6.97066593170166,0.0,336.8441558441559
8648,"bulbs,",30,7,6,22.615235090255737,9.19018030166626,3.5426058769226074,356.828947368421
8649,and,15,5,3,2.1618397235870357,8.034237861633299,0.0,342.961038961039
8650,can,15,6,3,8.890267372131348,8.426713943481445,0.0,303.90909090909105
8651,be,15,7,2,1.2155128717422483,5.341404914855957,3.0853090286254883,349.9610389610389
8652,propagated,15,8,5,6.202406883239746,8.299339294433594,0.0,392.78947368421086
8653,through,15,9,7,6.571056365966798,5.99456262588501,2.304776668548584,351.272727272727
8654,both,15,10,4,8.046624183654785,5.80422306060791,0.1903395652770996,349.27631578947404
8655,seeds,15,11,5,16.276460647583008,7.967941284179687,0.0,325.43999999999994
8656,and,15,12,3,0.15366721153259275,0.7537427544593811,7.214198529720306,363.90410958904107
8657,buds.,30,27,6,2.0751771330833435,10.830384492874146,5.7138659954071045,494.802631578947
8658,Seeds,16,0,5,3.2959001064300537,6.40224552154541,0.0,431.947368421053
8659,from,16,1,4,7.634065628051758,6.708849906921388,0.0,343.146666666667
8660,a,16,2,1,4.480951309204102,5.697663307189941,1.011186599731445,347.47368421052596
8661,tulip,16,3,5,2.82871150970459,10.159090995788574,0.0,350.35526315789485
8662,will,16,4,4,11.445783615112305,8.222161293029785,1.936929702758789,379.302631578947
8663,form,16,5,4,6.30693244934082,6.997838020324707,1.224323272705078,314.2133333333331
8664,a,16,6,1,2.416668653488159,6.398528575897218,0.5993094444274902,331.883116883117
8665,flowering,16,7,9,17.772964477539062,9.984945297241213,0.0,337.57142857142884
8666,bulb,16,8,4,14.99628448486328,10.14232349395752,0.0,397.6883116883119
8667,after,16,9,5,9.130755424499512,4.385385036468507,5.756938457489014,584.9864864864859
8668,seven-twelve,16,10,5,3.9193332195281982,6.9443230628967285,0.0,873.1142857142859
8669,years.,32,23,6,16.51201605796814,12.020297050476074,1.753608226776123,597.746666666667
8670,When,17,0,4,9.081892013549805,6.40224552154541,0.0,424.91999999999996
8671,a,17,1,1,4.151820659637451,6.732481002807617,0.0,380.78947368421086
8672,bulb,17,2,4,15.668871879577635,10.10415744781494,0.0,372.8181818181821
8673,grows,17,3,5,11.788975715637207,6.19285249710083,3.9113049507141113,344.2857142857141
8674,into,17,4,4,4.740886211395264,5.381642818450928,0.8112096786499023,327.7272727272729
8675,the,17,5,3,1.6410818099975586,3.8338015079498287,1.5478413105010986,363.7012987012991
8676,"flower,",34,13,7,15.139910459518434,16.954161643981934,3.7897233963012695,393.01315789473705
8677,the,17,8,3,1.553490400314331,5.62433385848999,0.9578852653503418,372.220779220779
8678,original,17,9,8,9.309148788452148,10.030562400817873,0.0,357.02631578947404
8679,bulb,17,10,4,12.332432746887207,10.49728298187256,0.0,336.789473684211
8680,will,17,11,4,8.830833435058594,4.617076873779297,5.880206108093263,407.22368421052596
8681,"disappear,",34,25,10,17.33069896697998,11.457133293151855,0.7833261489868164,402.11842105263213
8682,but,17,14,3,3.632679462432861,5.606001377105713,0.0,382.328947368421
8683,a,17,15,1,4.760490894317627,6.761929988861084,0.0,346.60526315789485
8684,clone,17,16,5,16.88681983947754,9.809453964233398,0.0,380.67532467532504
8685,bulb,17,17,4,18.204843521118164,2.1891560554504395,7.620297908782959,357.48051948051904
8686,forms,17,18,5,11.234225273132324,5.573977470397949,0.0,354.5921052631579
8687,in,17,19,2,3.714869260787964,7.246731758117676,0.0,347.44155844155796
8688,its,17,20,3,6.458491802215576,5.447592258453369,1.7991394996643066,357.065789473684
8689,"place,",34,43,6,12.46809673309326,12.883096694946289,5.841388702392577,363.727272727273
8690,as,17,23,2,5.31269121170044,5.841725826263428,0.0,353.0649350649351
8691,do,17,24,2,7.076097011566162,5.695846080780028,0.14587974548339844,359.2077922077919
8692,several,17,25,7,10.057491302490234,6.215908527374268,0.0,352.8181818181821
8693,buds.,34,53,6,5.093081951141357,14.397439956665039,3.3687095642089844,517.093333333333
8694,Properly,18,0,5,3.2959001064300537,6.40224552154541,0.0,448.1428571428569
8695,"cultivated,",36,3,11,26.22678232192993,16.015801429748535,0.0,410.13157894736787
8696,these,18,3,5,11.829825401306152,7.880663871765138,1.4262876510620115,337.70129870129915
